ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
51, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.110, 6.56208886826440, .85963055972736, .2823, 0, 2021-04-02 18:20:01
52, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.138, 6.54360232110608, .85962209644000, .2126, 0, 2021-04-02 18:40:01
53, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.973, 6.56341831010288, .85937221316880, .2817, 0, 2021-04-02 19:00:01
54, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.198, 6.56285497315616, .85933640231656, .4134, 0, 2021-04-02 19:20:01
55, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.147, 6.56342167542880, .85960401019720, .2144, 0, 2021-04-02 19:40:01
56, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.274, 6.53180365696864, .85966399326024, .3544, 0, 2021-04-02 20:00:01
57, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.086, 6.56372694123808, .85915267505152, .4544, 0, 2021-04-02 20:20:01
58, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.217, 6.56341157868808, .85840192507920, .3322, 0, 2021-04-02 20:40:01
59, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.137, 6.56333720200936, .85934322146944, .4117, 0, 2021-04-02 21:00:01
60, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.240, 6.56345701325856, .85950919589632, .1816, 0, 2021-04-02 21:20:01
61, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.101, 6.56291621506928, .85956819705624, .2509, 0, 2021-04-02 21:40:01
62, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.294, 6.56221637223216, .85952506274824, .3815, 0, 2021-04-02 22:00:01
63, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.284, 6.55780675765256, .85962183093704, .2660, 0, 2021-04-03 12:00:01
64, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.147, 6.56265947678704, .85964743518520, .2993, 0, 2021-04-03 12:20:01
65, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.259, 6.56306528733544, .85962755222000, .3111, 0, 2021-04-03 12:40:01
66, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.373, 6.56351692079056, .85967157458960, .1913, 0, 2021-04-03 13:00:01
67, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.979, 6.49902699821472, .84915980620888, .2725, 0, 2021-04-03 13:20:01
68, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.186, 6.56317566636416, .85962754611648, .2262, 0, 2021-04-03 13:40:02
69, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.277, 6.49981178367912, .85962851047200, .2662, 0, 2021-04-03 14:00:01
70, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.068, 6.55474510145208, .85956127032888, .3125, 0, 2021-04-03 14:20:01
71, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.290, 6.56336816438128, .85964520663904, .1987, 0, 2021-04-03 14:40:01
72, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.283, 6.56321470368736, .85964358462976, .2949, 0, 2021-04-03 15:00:01
73, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.936, 6.56209862473416, .85969370517440, .4748, 0, 2021-04-03 15:20:01
74, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.285, 6.56324431794528, .85087320114336, .2924, 0, 2021-04-03 15:40:01
75, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.141, 6.56271432221568, .85552552354856, .2118, 0, 2021-04-03 16:00:01
76, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.159, 6.56334595216192, .85965499286344, .2951, 0, 2021-04-03 16:20:02
77, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.245, 6.51306189359232, .84680884337048, .4692, 0, 2021-04-03 16:40:01
78, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.370, 6.56192335694176, .85962422656696, .2056, 0, 2021-04-03 17:00:01
79, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 28.244, 6.56201351273432, .85960522784864, .3266, 0, 2021-04-03 17:20:01
80, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.120, 6.51692240996432, .84909887404928, .2576, 0, 2021-04-03 17:40:01
81, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.147, 6.56332643311888, .85979333591208, .2947, 0, 2021-04-03 18:00:01
82, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.276, 6.56300303300168, .85949749774568, .1757, 0, 2021-04-03 18:20:01
83, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.130, 6.55727260085120, .85963262653032, .3033, 0, 2021-04-03 18:40:01
84, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.091, 6.56198693650128, .85682946871336, .3521, 0, 2021-04-03 19:00:01
85, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.273, 6.54727006098808, .85958553180360, .2218, 0, 2021-04-03 19:20:01
86, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.858, 6.56488195756936, .85976752719616, .3368, 0, 2021-04-03 19:40:01
87, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.430, 6.56363976777584, .85965089358976, .2019, 0, 2021-04-03 20:00:01
88, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.180, 6.56329479859728, .85962194614088, .1854, 0, 2021-04-03 20:20:01
89, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.251, 6.56334561570568, .85964346332240, .2798, 0, 2021-04-03 20:40:01
90, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.317, 6.56318105042792, .85667456148624, .2315, 0, 2021-04-03 21:00:01
91, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.268, 6.56315143617000, .85956431216848, .4621, 0, 2021-04-03 21:20:01
92, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.271, 6.56240612214128, .85776674364976, .5054, 0, 2021-04-03 21:40:01
93, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.969, 6.56241789811184, .85965886096648, .3354, 0, 2021-04-03 22:00:01
94, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 47.945, 6.03779454026936, .85154867722008, 1.0618, 0, 2021-04-04 12:00:01
95, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.189, 6.46210701135072, .85826460971000, .2590, 0, 2021-04-04 12:20:01
96, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.210, 5.73190186562424, .84931398635472, 36.4399, 0, 2021-04-04 12:40:01
97, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 29.114, 5.92050786075024, .85524708803112, 3.0534, 0, 2021-04-04 13:00:01
98, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 37.190, 6.02690960828256, .85075597625888, .3538, 0, 2021-04-04 13:20:01
99, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.151, 6.43939333481256, .85582828081288, 16.4489, 0, 2021-04-04 13:40:02
100, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.190, 6.51242565625472, .85927571429752, .4840, 0, 2021-04-04 14:00:01
101, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.606, 6.49085018162512, .84791906218568, .4325, 0, 2021-04-04 14:20:01
102, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.377, 6.55836654006432, .85280619370432, .2449, 0, 2021-04-04 14:40:01
103, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.110, 6.56260530503392, .84812610793232, .3348, 0, 2021-04-04 15:00:01
104, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.150, 6.40103987244880, .84314161465792, .3361, 0, 2021-04-04 15:20:01
105, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.112, 6.56324229920744, .85932992343472, .3178, 0, 2021-04-04 15:40:01
106, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.311, 6.56331633714112, .85959290332464, .2947, 0, 2021-04-04 16:00:01
107, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.069, 6.56225304291712, .85955580997120, .2622, 0, 2021-04-04 16:20:01
108, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.104, 6.54685012766744, .85962516803424, .2224, 0, 2021-04-04 16:40:01
109, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.120, 6.55984608947784, .85954612445480, .2776, 0, 2021-04-04 17:00:01
110, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.077, 6.56458702119736, .85973839282712, .2140, 0, 2021-04-04 17:20:01
111, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.269, 6.56125836670488, .85967095050512, .3458, 0, 2021-04-04 17:40:01
112, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.060, 6.56102563583848, .85964236621544, .3385, 0, 2021-04-04 18:00:01
113, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.160, 6.56169158737912, .85692238405800, .3324, 0, 2021-04-04 18:20:01
114, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.104, 6.56262078202368, .85953563632616, .3466, 0, 2021-04-04 18:40:01
115, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.298, 6.56323388551112, .85961362781200, .3641, 0, 2021-04-04 19:00:01
116, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.979, 6.56299832185056, .85964437503504, .2600, 0, 2021-04-04 19:20:01
117, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.147, 6.56364347032104, .85966578311616, .3128, 0, 2021-04-04 19:40:02
118, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.099, 6.55732500487360, .85968143558208, .2810, 0, 2021-04-04 20:00:01
119, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.237, 6.56304206803608, .85961318912184, .9087, 0, 2021-04-04 20:20:01
120, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.128, 6.56303500169080, .85966688632664, .3195, 0, 2021-04-04 20:40:01
121, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.220, 6.56272643540544, .85959318027168, .3794, 0, 2021-04-04 21:00:01
122, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.226, 6.56184834091976, .85962135715168, .3555, 0, 2021-04-04 21:20:01
123, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.116, 6.56080805313504, .85966974963840, .1414, 0, 2021-04-04 21:40:01
124, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.155, 6.55491931486216, .85963542117760, .4610, 0, 2021-04-04 22:00:01
125, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.962, 6.54632746302312, .85852679385408, .3606, 0, 2021-04-05 12:00:01
126, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.292, 6.56022162887744, .85956702518120, .4675, 0, 2021-04-05 12:20:01
127, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.193, 6.56171109726688, .85959614734320, .2376, 0, 2021-04-05 12:40:01
128, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.023, 6.54895301311232, .85955747775688, .4801, 0, 2021-04-05 13:00:02
129, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.260, 6.56327494233504, .85965136661224, .3026, 0, 2021-04-05 13:20:01
130, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.138, 6.55353056745088, .85962615527792, .2685, 0, 2021-04-05 13:40:01
131, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.195, 6.55154042996168, .85940125293328, .4081, 0, 2021-04-05 14:00:01
132, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.230, 6.55295047482784, .84898236937960, .2076, 0, 2021-04-05 14:20:01
133, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.131, 6.55328798322144, .85964674243616, .2900, 0, 2021-04-05 14:40:01
134, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.091, 6.55332925137960, .85952722110392, .3605, 0, 2021-04-05 15:00:01
135, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.037, 6.54552437616704, .85961266345656, .3296, 0, 2021-04-05 15:20:02
136, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.217, 6.55368592481232, .85924903659360, .3857, 0, 2021-04-05 15:40:01
137, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.430, 6.55423325757808, .85961806125320, .3154, 0, 2021-04-05 16:00:01
138, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.125, 6.56253666642280, .85928694018872, .2929, 0, 2021-04-05 16:20:01
139, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.225, 6.56188332550848, .85962434787432, .4318, 0, 2021-04-05 16:40:01
140, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.095, 6.55464675397856, .85957967853208, .3882, 0, 2021-04-05 17:00:02
141, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.090, 6.55465548124296, .85961116809520, .3290, 0, 2021-04-05 17:20:01
142, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.941, 6.55866159011424, .85951649188632, .3442, 0, 2021-04-05 17:40:01
143, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.450, 6.56222478287672, .85960738086376, .3190, 0, 2021-04-05 18:00:01
144, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.076, 6.55408559293512, .85960074252752, .3281, 0, 2021-04-05 18:20:01
145, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.350, 6.51749746794984, .84363767255160, .5235, 0, 2021-04-05 18:40:01
146, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.103, 6.50078263176624, .85018285308776, .2835, 0, 2021-04-05 19:00:01
147, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.122, 6.49135151524512, .85244186951472, .2849, 0, 2021-04-05 19:20:01
148, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.184, 6.49509898992968, .84467638868104, .7606, 0, 2021-04-05 19:40:01
149, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.173, 6.55901481124600, .85960020007760, .4227, 0, 2021-04-05 20:00:01
150, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.140, 6.56055955002128, .85691240252104, .3370, 0, 2021-04-05 20:20:01
151, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.051, 6.56063924362512, .85967204227144, .2782, 0, 2021-04-05 20:40:01
152, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.402, 6.56306394151024, .85689894960968, .3931, 0, 2021-04-05 21:00:01
153, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.310, 6.55582678175400, .85957759418152, .3319, 0, 2021-04-05 21:20:01
154, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.281, 6.56310566972088, .85961009463936, .3604, 0, 2021-04-05 21:40:02
155, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.043, 6.55992307617248, .85960077685984, .4073, 0, 2021-04-05 22:00:01
156, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.250, 6.54601577936712, .85937660388536, .3664, 0, 2021-04-06 12:00:01
157, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.524, 6.55827917281544, .85959414462712, .2414, 0, 2021-04-06 12:20:01
158, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.056, 6.56282233308040, .85954378680832, .4166, 0, 2021-04-06 12:40:01
159, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.088, 6.56171546967288, .85935847568096, .3882, 0, 2021-04-06 13:00:01
160, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.261, 6.55855371581576, .85934633731416, .3532, 0, 2021-04-06 13:20:01
161, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.140, 6.55888037444736, .85894029254336, .3192, 0, 2021-04-06 13:40:01
162, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.264, 6.56066715423928, .85940354404048, .3281, 0, 2021-04-06 14:00:01
163, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.275, 6.50981407711280, .84554044050312, .2156, 0, 2021-04-06 14:20:02
164, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.285, 6.55444335584544, .85917003879056, .4672, 0, 2021-04-06 14:40:01
165, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.719, 6.56355629838464, .85948606433496, .3860, 0, 2021-04-06 15:00:01
166, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.000, 6.56139693787240, .85944286365120, .3515, 0, 2021-04-06 15:20:01
167, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.180, 6.56356202043056, .85951998920080, .2517, 0, 2021-04-06 15:40:01
168, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.247, 6.51921627975448, .84348142255104, .2863, 0, 2021-04-06 16:00:01
169, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.207, 6.47156910626560, .85918080005160, .4511, 0, 2021-04-06 16:20:01
170, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 26.998, 6.56332037537960, .85927162494208, .2376, 0, 2021-04-06 16:40:01
171, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.404, 6.56353812440392, .85942448978032, .3655, 0, 2021-04-06 17:00:02
172, COTES, 100001, ADSL, 1, 3, D-Extra 8, 8, 2, 1, 27.224, 6.50152524117456, .85943263797368, .4943, 0, 2021-04-06 17:20:01
