ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
31, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.891, 4.92180888161456, .85880417804088, .2233, 0, 2023-04-01 22:00:01
32, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.876, 4.92314207787808, .85864420718456, .3001, 0, 2023-04-02 12:00:02
33, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.118, 4.92284897561256, .85888968066576, .2144, 0, 2023-04-02 12:20:02
34, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.164, 4.92304134393000, .85886666659704, .2785, 0, 2023-04-02 12:40:01
35, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.051, 4.92319762292224, .85898994922080, .2584, 0, 2023-04-02 13:00:02
36, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.976, 4.92281439080408, .85881624774312, .3420, 0, 2023-04-02 13:20:02
37, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.028, 4.92249886345920, .85876736392336, .3459, 0, 2023-04-02 13:40:01
38, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.008, 4.92260992455576, .85882261752464, .2712, 0, 2023-04-02 14:00:02
39, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.133, 4.92047539772280, .85542057741168, .2426, 0, 2023-04-02 14:20:01
40, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.879, 4.92324584679936, .85903007983616, .2483, 0, 2023-04-02 14:40:01
41, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.220, 4.92305598702696, .85883016223288, .3041, 0, 2023-04-02 15:00:02
42, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.036, 2.73014233359120, .85879041079840, .1634, 0, 2023-04-02 15:20:01
43, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.065, 4.92305623879696, .85561487672880, .2289, 0, 2023-04-02 15:40:02
44, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.989, 4.92350364480448, .85891899737728, .3307, 0, 2023-04-02 16:00:01
45, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.008, 4.92316783013648, .80668059538600, .3958, 0, 2023-04-02 16:20:01
46, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.087, 4.92296611123312, .85541547792440, .3432, 0, 2023-04-02 16:40:02
47, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.068, 4.92287825875480, .85878908938728, .2302, 0, 2023-04-02 17:00:01
48, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.066, 4.92298277306792, .85899212436120, .2300, 0, 2023-04-02 17:20:01
49, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.169, 4.92311607384968, .85902583712984, .2114, 0, 2023-04-02 17:40:01
50, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.987, 4.92315747933688, .85892291659728, .2952, 0, 2023-04-02 18:00:01
51, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.924, 4.92280908990080, .85897201022536, .3128, 0, 2023-04-02 18:20:01
52, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.897, 4.92420925698976, .85877517718632, .2360, 0, 2023-04-02 18:40:02
53, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.780, 4.92298302560088, .85901862658904, .3502, 0, 2023-04-02 19:00:01
54, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.865, 4.83173387974920, .85531582124672, .2565, 0, 2023-04-02 19:20:01
55, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.132, 4.92294238076432, .85898476123248, .1984, 0, 2023-04-02 19:40:01
56, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.949, 4.76561657069272, .85788729189856, .2533, 0, 2023-04-02 20:00:01
57, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.092, 4.92306330819400, .85900652865808, .2441, 0, 2023-04-02 20:20:01
58, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.963, 4.92332462258704, .85886184100496, .1382, 0, 2023-04-02 20:40:01
59, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.229, 4.92256953759272, .85890657901176, .3912, 0, 2023-04-02 21:00:01
60, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.135, 4.92354985452152, .85908971042112, .2258, 0, 2023-04-02 21:20:01
61, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.009, 4.92312390008264, .85911986331432, .1800, 0, 2023-04-02 21:40:01
62, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.858, 4.92348344445656, .85877884158448, .1931, 0, 2023-04-02 22:00:02
63, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.059, 4.91512049505368, .85869172534272, .2471, 0, 2023-04-03 12:00:01
64, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.965, 4.92314586510960, .85895200442696, .2321, 0, 2023-04-03 12:20:01
65, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.965, 4.92312011285120, .85907338962032, .3456, 0, 2023-04-03 12:40:01
66, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.919, 4.68753160335744, .85861622256536, .2918, 0, 2023-04-03 13:00:01
67, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.990, 4.92319888482416, .85910078906496, .2812, 0, 2023-04-03 13:20:01
68, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.208, 4.64399970850952, .85813212527344, .3087, 0, 2023-04-03 13:40:01
69, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.952, 4.92329533334136, .85561107957912, .2861, 0, 2023-04-03 14:00:02
70, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.148, 4.92306532769472, .85892809619320, .2507, 0, 2023-04-03 14:20:01
71, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.022, 4.92298075356720, .85550537660632, .2844, 0, 2023-04-03 14:40:01
72, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.997, 4.92286260705184, .85897903537184, .2500, 0, 2023-04-03 15:00:02
73, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.024, 4.92295323662984, .85902707461768, .3545, 0, 2023-04-03 15:20:01
74, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.019, 4.92244813027416, .85889233950976, .3471, 0, 2023-04-03 15:40:01
75, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.730, 4.92309739098832, .85777164477288, .2118, 0, 2023-04-03 16:00:01
76, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.946, 4.92331906762488, .80488667066608, .3805, 0, 2023-04-03 16:20:01
77, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.643, 4.92337436318784, .85899998721520, .2009, 0, 2023-04-03 16:40:01
78, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.019, 4.92305649132992, .85899369220176, .2586, 0, 2023-04-03 17:00:01
79, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.857, 4.90293217561080, .85223854691264, , 0, 2023-04-03 17:20:01
80, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.077, 4.92315798363992, .85899994143888, .3106, 0, 2023-04-03 17:40:01
81, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.092, 4.92312415261560, .85896022052192, .8549, 0, 2023-04-03 18:00:01
82, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.021, 4.92334229684248, .85902105578832, .4019, 0, 2023-04-03 18:20:01
83, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.956, 4.92284998498152, .85525490739760, .4800, 0, 2023-04-03 18:40:01
84, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.900, 4.92287977395256, .85902260837008, .3130, 0, 2023-04-03 19:00:01
85, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.032, 4.92316833520240, .85545273759856, .2513, 0, 2023-04-03 19:20:01
86, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.989, 4.92324912896496, .85904687594832, 1.9701, 0, 2023-04-03 19:40:02
87, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.294, 4.92308577752392, .85899828128256, .2727, 0, 2023-04-03 20:00:01
88, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.010, 4.92248548531584, .85897684420976, .1612, 0, 2023-04-03 20:20:01
89, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.143, 4.92289113335808, .85902605227880, .3228, 0, 2023-04-03 20:40:01
90, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.998, 4.92312137551600, .85871171893408, .1697, 0, 2023-04-03 21:00:01
91, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.994, 4.92257206215944, .85516715639024, .4236, 0, 2023-04-03 21:20:01
92, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.066, 4.92250340676360, .85739657305512, .2842, 0, 2023-04-03 21:40:01
93, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.063, 4.92260512871840, .85856614016768, .3989, 0, 2023-04-03 22:00:02
94, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.110, 4.92302089486376, .85876181735352, .2653, 0, 2023-04-04 12:00:01
95, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.869, 4.92263945717920, .85889264697432, .3423, 0, 2023-04-04 12:20:01
96, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.947, 4.92542017847264, .85915194110376, .2397, 0, 2023-04-04 12:40:01
97, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.118, 4.92349606957864, .85891701449760, .3322, 0, 2023-04-04 13:00:02
98, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.221, 4.92264602074736, .85881056308120, .2969, 0, 2023-04-04 13:20:01
99, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.319, 4.92174882607232, .85829575823920, .3324, 0, 2023-04-04 13:40:01
100, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.972, 4.92437950311472, .85892446078672, .1992, 0, 2023-04-04 14:00:01
101, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.878, 4.92222627968736, .85874894275016, .2374, 0, 2023-04-04 14:20:02
102, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.773, 4.92268893227704, .85883212909080, .3039, 0, 2023-04-04 14:40:01
103, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.126, 4.92281136193448, .85885931338656, .3277, 0, 2023-04-04 15:00:01
104, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.825, 4.92284064507664, .85860738391176, .2002, 0, 2023-04-04 15:20:01
105, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.125, 4.92234313378328, .85878007068000, .3811, 0, 2023-04-04 15:40:01
106, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.892, 4.92282398400480, .85874179858512, .2529, 0, 2023-04-04 16:00:01
107, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.102, 4.96692495463000, .80452744062320, .2493, 0, 2023-04-04 16:20:01
108, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.868, 4.92250290169768, .85876208667112, .6297, 0, 2023-04-04 16:40:01
109, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.948, 4.92284039254368, .85883185214376, .2095, 0, 2023-04-04 17:00:01
110, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.036, 4.92258468270392, .82920673682832, .3650, 0, 2023-04-04 17:20:01
111, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.118, 4.92257357659424, .85887229174968, .2934, 0, 2023-04-04 17:40:01
112, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.048, 4.92267176766512, .85525375688496, .2603, 0, 2023-04-04 18:00:01
113, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.030, 4.92298933739904, .85522254198000, .2236, 0, 2023-04-04 18:20:01
114, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.989, 4.92249911522920, .85507392442576, .5417, 0, 2023-04-04 18:40:01
115, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.897, 4.92313349404632, .85873714389144, .2600, 0, 2023-04-04 19:00:01
116, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.015, 4.91709170630376, .85875891360592, .3238, 0, 2023-04-04 19:20:01
117, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.003, 4.92304210152888, .85881991290424, .2668, 0, 2023-04-04 19:40:01
118, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.032, 4.92337587838560, .85861985492008, .2998, 0, 2023-04-04 20:00:01
119, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.791, 4.92278132195632, .85877619113280, .2242, 0, 2023-04-04 20:20:01
120, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.087, 4.92320393472040, .85874776782336, .2397, 0, 2023-04-04 20:40:01
121, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.894, 4.92307896065984, .85868627185152, .2334, 0, 2023-04-04 21:00:01
122, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.897, 4.91495969640808, .85802043093712, .3229, 0, 2023-04-04 21:20:01
123, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.040, 4.92259528451056, .85829961794992, 1.6766, 0, 2023-04-04 21:40:02
124, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.254, 4.92284115014256, .85472380845768, .4233, 0, 2023-04-04 22:00:01
125, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.935, 4.92262052559952, .85821104907136, .4090, 0, 2023-04-05 12:00:01
126, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.046, 4.92258190636720, .85850064028952, .2922, 0, 2023-04-05 12:20:02
127, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.951, 4.92264526314848, .85848627566544, .4234, 0, 2023-04-05 12:40:01
128, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.125, 4.92239790291800, .85845801028448, .4710, 0, 2023-04-05 13:00:01
129, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.221, 4.92283559594336, .85859910525568, .4540, 0, 2023-04-05 13:20:02
130, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.965, 4.92242667641664, .85835610064664, .3174, 0, 2023-04-05 13:40:01
131, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.029, 4.92299817300088, .85872863253888, .2000, 0, 2023-04-05 14:00:02
132, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.842, 4.92192823891480, .85859195651296, .2751, 0, 2023-04-05 14:20:01
133, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.877, 4.92273866067080, .85870818499856, .2922, 0, 2023-04-05 14:40:01
134, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.026, 4.92268236947184, .85844863681032, .2603, 0, 2023-04-05 15:00:01
135, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.739, 4.92284392647928, .85833025225784, .2479, 0, 2023-04-05 15:20:01
136, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.163, 4.92299665856600, .85863972186352, .3174, 0, 2023-04-05 15:40:01
137, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.190, 4.92246024498976, .85837141207856, .2966, 0, 2023-04-05 16:00:01
138, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.053, 4.92297469506496, .81304945298448, .4137, 0, 2023-04-05 16:20:01
139, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.473, 4.90600555132424, .85871124972632, .4807, 0, 2023-04-05 16:40:02
140, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.848, 4.92002677711560, .85874318942376, .3482, 0, 2023-04-05 17:00:01
141, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.756, 4.92233404717440, .80622991560520, .3221, 0, 2023-04-05 17:20:01
142, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.940, 4.92243954873120, .85803825320280, .3339, 0, 2023-04-05 17:40:01
143, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.943, 4.91743978980120, .85449058244360, .3562, 0, 2023-04-05 18:00:01
144, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.965, 4.92245898308792, .85859281634576, .3103, 0, 2023-04-05 18:20:01
145, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.791, 4.92226615548104, .85843815097040, .1743, 0, 2023-04-05 18:40:02
146, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.054, 4.92252258935040, .85819275149440, .2738, 0, 2023-04-05 19:00:02
147, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.999, 4.92254025826528, .85851879748560, .3152, 0, 2023-04-05 19:20:02
148, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.864, 4.92201025338040, .85867572650232, 1.6276, 0, 2023-04-05 19:40:02
149, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.208, 4.92274648614080, .85800191134472, .3863, 0, 2023-04-05 20:00:01
150, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.909, 4.92356424813728, .85875084018056, .4219, 0, 2023-04-05 20:20:01
151, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.839, 4.92264980645288, .85846837329112, .3432, 0, 2023-04-05 20:40:02
152, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.002, 4.92224142250976, .85849266375752, 2.0787, 0, 2023-04-05 21:00:02
153, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.149, 4.92251981301368, .85859654025328, .3780, 0, 2023-04-05 21:20:01
154, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.913, 4.92282903237520, .85786723727200, .3609, 0, 2023-04-05 21:40:01
155, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.068, 4.91641557638792, .85495336244408, .2213, 0, 2023-04-05 22:00:01
156, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.051, 4.92287750191888, .85857814196824, .2574, 0, 2023-04-06 12:00:01
157, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.159, 4.92231713738424, .85844846820072, .3331, 0, 2023-04-06 12:20:01
158, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.998, 4.92255060677600, .85875651721312, .3223, 0, 2023-04-06 12:40:01
159, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.982, 4.92274345727112, .85879638003672, .3281, 0, 2023-04-06 13:00:01
160, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.849, 4.92297494759792, .85863302554392, 1.0244, 0, 2023-04-06 13:20:01
161, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.999, 4.92260083718392, .85853425235016, .2863, 0, 2023-04-06 13:40:01
162, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.100, 4.92232016625392, .85850050982688, .3210, 0, 2023-04-06 14:00:02
163, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.882, 4.92314005837736, .85875292987176, .4971, 0, 2023-04-06 14:20:01
164, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.920, 4.92307315392768, .85863914584424, .2937, 0, 2023-04-06 14:40:02
165, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.147, 4.92259553628056, .85855323275800, .4063, 0, 2023-04-06 15:00:01
166, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.020, 4.92281590600184, .85505403154240, .2383, 0, 2023-04-06 15:20:02
167, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.078, 4.92280252633264, .85872661227520, .3609, 0, 2023-04-06 15:40:02
168, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.188, 4.92286740365224, .85510498445392, .2422, 0, 2023-04-06 16:00:01
169, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.961, 4.92291208672736, .79930446773368, .2147, 0, 2023-04-06 16:20:01
170, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.968, 4.92189467720816, .85885983600008, .1969, 0, 2023-04-06 16:40:01
171, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.966, 4.92273512673520, .85874830493280, .3221, 0, 2023-04-06 17:00:01
172, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.758, 4.92305447182920, .84611922621088, 1.2824, 0, 2023-04-06 17:20:01
