ID_REGISTRO,OPERADOR,SONDA,TECN,AMBITO,CLASE,PLAN,VEL_CONT_B,VEL_CONT_S,CAT,LAT,VB,VS,JIT,PP,FECHA
591,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.65,4.93,1.51,0.37,0,2025-01-20 12:20:01
592,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.56,4.93,1.51,0.16,0,2025-01-20 12:40:01
593,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.58,4.92,1.52,0.40,0,2025-01-20 13:00:01
594,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.27,4.93,1.52,0.17,0,2025-01-20 13:20:01
595,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.31,4.93,1.51,0.29,0,2025-01-20 13:40:01
596,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.86,4.92,1.51,0.36,0,2025-01-20 14:00:02
597,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.69,4.93,1.52,0.23,0,2025-01-20 14:20:01
598,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.86,4.92,1.51,0.27,0,2025-01-20 14:40:01
599,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.80,4.92,1.51,0.26,0,2025-01-20 15:00:02
600,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.46,4.92,1.51,0.25,0,2025-01-20 15:20:01
601,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.95,4.93,1.52,0.35,0,2025-01-20 15:40:01
602,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.91,4.93,1.52,0.39,0,2025-01-20 16:00:02
603,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.68,4.93,1.51,0.30,0,2025-01-20 16:20:01
604,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.26,4.92,1.51,0.21,0,2025-01-20 16:40:01
605,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.15,4.92,1.52,0.36,0,2025-01-20 17:00:01
606,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.19,4.93,1.51,0.26,0,2025-01-20 17:20:02
607,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.18,4.93,1.51,0.23,0,2025-01-20 17:40:02
608,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.28,4.93,1.52,0.37,0,2025-01-20 18:00:02
609,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.81,4.93,1.51,0.38,0,2025-01-20 18:20:01
610,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.81,4.93,1.51,0.37,0,2025-01-20 18:40:01
611,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.88,4.93,1.51,0.42,0,2025-01-20 19:00:01
612,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.85,4.93,1.51,0.37,0,2025-01-20 19:20:02
613,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.44,4.92,1.51,0.34,0,2025-01-20 19:40:01
614,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.90,4.93,1.52,0.26,0,2025-01-20 20:00:02
615,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.81,4.92,1.52,0.24,0,2025-01-20 20:20:02
616,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.19,4.92,1.51,0.39,0,2025-01-20 20:40:01
617,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.47,4.93,1.51,0.16,0,2025-01-20 21:00:01
618,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.68,4.93,1.52,0.43,0,2025-01-20 21:20:01
619,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.93,4.93,1.52,0.17,0,2025-01-20 21:40:01
620,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.32,4.93,1.51,0.38,0,2025-01-20 22:00:02
621,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.90,4.93,1.52,0.21,0,2025-01-21 12:00:01
622,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.37,4.92,1.51,0.22,0,2025-01-21 12:20:01
623,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.88,4.92,1.52,0.38,0,2025-01-21 12:40:02
624,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.30,4.92,1.51,0.43,0,2025-01-21 13:00:01
625,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.67,4.93,1.51,0.29,0,2025-01-21 13:20:02
626,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.86,4.93,1.52,0.23,0,2025-01-21 13:40:02
627,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.84,4.92,1.52,0.38,0,2025-01-21 14:00:01
628,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.62,4.92,1.52,0.42,0,2025-01-21 14:20:02
629,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.94,4.93,1.51,0.19,0,2025-01-21 14:40:02
630,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.49,4.92,1.52,0.29,0,2025-01-21 15:00:01
631,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.21,4.93,1.51,0.22,0,2025-01-21 15:20:01
632,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.79,4.92,1.51,0.40,0,2025-01-21 15:40:02
633,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.35,4.93,1.52,0.42,0,2025-01-21 16:00:01
634,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.78,4.93,1.52,0.33,0,2025-01-21 16:20:02
635,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.95,4.92,1.51,0.39,0,2025-01-21 16:40:02
636,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.84,4.92,1.51,0.20,0,2025-01-21 17:00:02
637,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.39,4.93,1.52,0.44,0,2025-01-21 17:20:01
638,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.42,4.93,1.52,0.34,0,2025-01-21 17:40:01
639,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.31,4.93,1.51,0.17,0,2025-01-21 18:00:01
640,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.50,4.92,1.52,0.25,0,2025-01-21 18:20:02
641,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.90,4.92,1.52,0.33,0,2025-01-21 18:40:02
642,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.58,4.92,1.52,0.17,0,2025-01-21 19:00:01
643,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.29,4.92,1.52,0.29,0,2025-01-21 19:20:02
644,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.81,4.93,1.52,0.41,0,2025-01-21 19:40:02
645,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.89,4.93,1.52,0.27,0,2025-01-21 20:00:01
646,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.31,4.92,1.51,0.24,0,2025-01-21 20:20:01
647,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.95,4.93,1.52,0.30,0,2025-01-21 20:40:02
648,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.31,4.92,1.52,0.30,0,2025-01-21 21:00:02
649,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.22,4.93,1.52,0.40,0,2025-01-21 21:20:01
650,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.53,4.92,1.51,0.37,0,2025-01-21 21:40:02
651,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.61,4.92,1.52,0.17,0,2025-01-21 22:00:01
652,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.73,4.92,1.51,0.17,0,2025-01-22 12:00:02
653,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.77,4.92,1.52,0.45,0,2025-01-22 12:20:02
654,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.64,4.93,1.52,0.31,0,2025-01-22 12:40:01
655,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.36,4.92,1.51,0.18,0,2025-01-22 13:00:01
656,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.58,4.93,1.52,0.44,0,2025-01-22 13:20:01
657,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.54,4.92,1.52,0.34,0,2025-01-22 13:40:02
658,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.57,4.93,1.51,0.20,0,2025-01-22 14:00:02
659,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.53,4.93,1.51,0.22,0,2025-01-22 14:20:02
660,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.24,4.93,1.51,0.34,0,2025-01-22 14:40:01
661,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.15,4.92,1.51,0.39,0,2025-01-22 15:00:02
662,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.55,4.93,1.52,0.39,0,2025-01-22 15:20:02
663,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.18,4.93,1.51,0.27,0,2025-01-22 15:40:01
664,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.24,4.93,1.51,0.45,0,2025-01-22 16:00:01
665,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.86,4.93,1.52,0.43,0,2025-01-22 16:20:01
666,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.88,4.92,1.52,0.28,0,2025-01-22 16:40:01
667,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.89,4.93,1.51,0.17,0,2025-01-22 17:00:02
668,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.25,4.93,1.51,0.25,0,2025-01-22 17:20:02
669,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.89,4.93,1.52,0.35,0,2025-01-22 17:40:02
670,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.67,4.92,1.51,0.35,0,2025-01-22 18:00:01
671,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.41,4.93,1.52,0.25,0,2025-01-22 18:20:02
672,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.31,4.93,1.52,0.26,0,2025-01-22 18:40:02
673,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.28,4.93,1.52,0.43,0,2025-01-22 19:00:01
674,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.18,4.92,1.51,0.33,0,2025-01-22 19:20:01
675,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.25,4.93,1.51,0.35,0,2025-01-22 19:40:02
676,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.32,4.93,1.52,0.29,0,2025-01-22 20:00:01
677,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.27,4.92,1.52,0.30,0,2025-01-22 20:20:01
678,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.35,4.93,1.52,0.41,0,2025-01-22 20:40:02
679,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.31,4.93,1.51,0.33,0,2025-01-22 21:00:02
680,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.82,4.93,1.52,0.23,0,2025-01-22 21:20:01
681,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.84,4.93,1.52,0.22,0,2025-01-22 21:40:01
682,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.36,4.92,1.52,0.19,0,2025-01-22 22:00:02
683,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.35,4.92,1.51,0.45,0,2025-01-23 12:00:02
684,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.59,4.93,1.52,0.34,0,2025-01-23 12:20:01
685,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.58,4.92,1.51,0.39,0,2025-01-23 12:40:02
686,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.40,4.93,1.51,0.26,0,2025-01-23 13:00:01
687,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.47,4.92,1.52,0.36,0,2025-01-23 13:20:01
688,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.42,4.92,1.51,0.18,0,2025-01-23 13:40:02
689,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.66,4.93,1.51,0.36,0,2025-01-23 14:00:01
690,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.15,4.92,1.52,0.28,0,2025-01-23 14:20:02
691,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.59,4.92,1.52,0.35,0,2025-01-23 14:40:02
692,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.24,4.92,1.51,0.34,0,2025-01-23 15:00:01
693,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.73,4.93,1.52,0.32,0,2025-01-23 15:20:01
694,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.49,4.93,1.51,0.18,0,2025-01-23 15:40:01
695,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.16,4.93,1.52,0.44,0,2025-01-23 16:00:02
696,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.43,4.93,1.51,0.28,0,2025-01-23 16:20:01
697,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.65,4.93,1.52,0.30,0,2025-01-23 16:40:01
698,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.94,4.93,1.51,0.28,0,2025-01-23 17:00:01
699,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.48,4.93,1.52,0.29,0,2025-01-23 17:20:01
700,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.76,4.92,1.51,0.34,0,2025-01-23 17:40:01
701,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.61,4.93,1.52,0.30,0,2025-01-23 18:00:01
702,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.73,4.92,1.51,0.25,0,2025-01-23 18:20:02
703,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.37,4.92,1.52,0.44,0,2025-01-23 18:40:01
704,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.30,4.92,1.52,0.24,0,2025-01-23 19:00:01
705,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.68,4.93,1.52,0.31,0,2025-01-23 19:20:02
706,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.20,4.93,1.51,0.26,0,2025-01-23 19:40:02
707,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.30,4.93,1.52,0.26,0,2025-01-23 20:00:02
708,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.80,4.92,1.51,0.31,0,2025-01-23 20:20:01
709,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.81,4.92,1.52,0.37,0,2025-01-23 20:40:02
710,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.31,4.92,1.51,0.24,0,2025-01-23 21:00:01
711,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.90,4.93,1.52,0.34,0,2025-01-23 21:20:01
712,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.21,4.93,1.51,0.37,0,2025-01-23 21:40:02
713,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.66,4.92,1.52,0.33,0,2025-01-23 22:00:01
714,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.91,4.93,1.52,0.27,0,2025-01-24 12:00:01
715,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.61,4.93,1.51,0.41,0,2025-01-24 12:20:01
716,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.46,4.93,1.52,0.37,0,2025-01-24 12:40:01
717,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.16,4.93,1.51,0.17,0,2025-01-24 13:00:01
718,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.55,4.92,1.51,0.33,0,2025-01-24 13:20:02
719,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.66,4.93,1.51,0.35,0,2025-01-24 13:40:02
720,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.19,4.92,1.52,0.24,0,2025-01-24 14:00:02
721,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.15,4.93,1.51,0.44,0,2025-01-24 14:20:01
722,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.60,4.92,1.51,0.42,0,2025-01-24 14:40:01
723,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.77,4.92,1.52,0.22,0,2025-01-24 15:00:02
724,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.30,4.93,1.51,0.34,0,2025-01-24 15:20:01
725,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.86,4.93,1.51,0.35,0,2025-01-24 15:40:01
726,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.58,4.93,1.51,0.21,0,2025-01-24 16:00:02
727,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.42,4.93,1.51,0.21,0,2025-01-24 16:20:01
728,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.41,4.92,1.52,0.27,0,2025-01-24 16:40:01
729,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.45,4.93,1.51,0.27,0,2025-01-24 17:00:02
730,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.54,4.92,1.51,0.26,0,2025-01-24 17:20:01
731,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.34,4.92,1.51,0.30,0,2025-01-24 17:40:02
732,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.45,4.93,1.51,0.36,0,2025-01-24 18:00:01
733,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.37,4.92,1.52,0.20,0,2025-01-24 18:20:02
734,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.91,4.92,1.51,0.42,0,2025-01-24 18:40:01
735,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.71,4.93,1.51,0.44,0,2025-01-24 19:00:02
736,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.22,4.93,1.52,0.27,0,2025-01-24 19:20:02
737,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.14,4.93,1.51,0.24,0,2025-01-24 19:40:01
738,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.77,4.93,1.52,0.28,0,2025-01-24 20:00:01
739,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.43,4.93,1.52,0.41,0,2025-01-24 20:20:02
740,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.38,4.93,1.52,0.23,0,2025-01-24 20:40:01
741,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.56,4.92,1.52,0.17,0,2025-01-24 21:00:01
742,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.67,4.93,1.52,0.30,0,2025-01-24 21:20:01
743,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.79,4.93,1.52,0.36,0,2025-01-24 21:40:01
744,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.45,4.93,1.51,0.19,0,2025-01-24 22:00:01
745,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.15,4.92,1.52,0.40,0,2025-01-25 12:00:01
746,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.76,4.92,1.52,0.24,0,2025-01-25 12:20:02
747,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.29,4.93,1.52,0.37,0,2025-01-25 12:40:01
748,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.86,4.93,1.51,0.23,0,2025-01-25 13:00:02
749,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.49,4.93,1.51,0.22,0,2025-01-25 13:20:02
750,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.76,4.93,1.52,0.42,0,2025-01-25 13:40:02
751,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.69,4.92,1.51,0.36,0,2025-01-25 14:00:01
752,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.45,4.93,1.51,0.17,0,2025-01-25 14:20:02
753,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.43,4.92,1.51,0.32,0,2025-01-25 14:40:02
754,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.81,4.93,1.52,0.42,0,2025-01-25 15:00:02
755,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.28,4.93,1.51,0.38,0,2025-01-25 15:20:01
756,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.92,4.93,1.51,0.32,0,2025-01-25 15:40:01
757,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.71,4.93,1.52,0.38,0,2025-01-25 16:00:02
758,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.72,4.93,1.52,0.39,0,2025-01-25 16:20:01
759,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.39,4.93,1.51,0.19,0,2025-01-25 16:40:01
760,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.48,4.93,1.52,0.18,0,2025-01-25 17:00:02
761,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.49,4.93,1.51,0.19,0,2025-01-25 17:20:01
762,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.60,4.93,1.51,0.23,0,2025-01-25 17:40:01
763,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.81,4.93,1.52,0.38,0,2025-01-25 18:00:01
764,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.56,4.93,1.51,0.32,0,2025-01-25 18:20:02
765,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.31,4.93,1.51,0.34,0,2025-01-25 18:40:01
766,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.41,4.92,1.52,0.21,0,2025-01-25 19:00:01
767,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.18,4.93,1.51,0.21,0,2025-01-25 19:20:01
768,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.91,4.93,1.52,0.21,0,2025-01-25 19:40:02
769,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.46,4.93,1.52,0.33,0,2025-01-25 20:00:01
770,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.82,4.93,1.52,0.39,0,2025-01-25 20:20:01
771,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.65,4.93,1.51,0.42,0,2025-01-25 20:40:02
772,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.60,4.93,1.52,0.21,0,2025-01-25 21:00:01
773,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.86,4.93,1.52,0.33,0,2025-01-25 21:20:02
774,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.26,4.93,1.51,0.26,0,2025-01-25 21:40:02
775,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.76,4.93,1.52,0.23,0,2025-01-25 22:00:02
776,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.70,4.93,1.52,0.28,0,2025-01-26 12:00:02
777,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.82,4.92,1.52,0.18,0,2025-01-26 12:20:02
778,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.30,4.93,1.51,0.22,0,2025-01-26 12:40:02
779,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.63,4.93,1.51,0.21,0,2025-01-26 13:00:02
780,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.20,4.92,1.51,0.24,0,2025-01-26 13:20:01
781,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.38,4.93,1.51,0.32,0,2025-01-26 13:40:01
782,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.85,4.93,1.51,0.18,0,2025-01-26 14:00:01
783,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.86,4.93,1.52,0.22,0,2025-01-26 14:20:02
784,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.64,4.93,1.51,0.34,0,2025-01-26 14:40:01
785,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.26,4.93,1.52,0.17,0,2025-01-26 15:00:01
786,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.70,4.92,1.51,0.33,0,2025-01-26 15:20:02
787,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.15,4.93,1.52,0.18,0,2025-01-26 15:40:02
788,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.93,4.92,1.52,0.18,0,2025-01-26 16:00:01
789,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.49,4.93,1.51,0.25,0,2025-01-26 16:20:01
790,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.33,4.93,1.51,0.45,0,2025-01-26 16:40:01
791,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.38,4.93,1.51,0.18,0,2025-01-26 17:00:01
792,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.36,4.92,1.52,0.24,0,2025-01-26 17:20:01
793,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.74,4.92,1.51,0.24,0,2025-01-26 17:40:02
794,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.64,4.92,1.52,0.20,0,2025-01-26 18:00:01
795,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.30,4.93,1.52,0.26,0,2025-01-26 18:20:01
796,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.59,4.92,1.52,0.38,0,2025-01-26 18:40:02
797,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.18,4.93,1.52,0.34,0,2025-01-26 19:00:02
798,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.76,4.93,1.52,0.43,0,2025-01-26 19:20:01
799,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.32,4.93,1.52,0.33,0,2025-01-26 19:40:02
800,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.62,4.93,1.52,0.30,0,2025-01-26 20:00:01
801,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.82,4.93,1.51,0.35,0,2025-01-26 20:20:02
802,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.48,4.93,1.51,0.30,0,2025-01-26 20:40:01
803,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.23,4.93,1.51,0.31,0,2025-01-26 21:00:02
804,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.52,4.93,1.52,0.38,0,2025-01-26 21:20:02
805,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.34,4.93,1.52,0.24,0,2025-01-26 21:40:01
806,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.38,4.92,1.51,0.39,0,2025-01-26 22:00:02
807,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.88,4.93,1.52,0.31,0,2025-01-27 12:00:02
808,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,27.76,4.93,1.51,0.41,0,2025-01-27 12:20:02
809,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.37,4.93,1.51,0.22,0,2025-01-27 12:40:01
810,COTES,100001,ADSL,1,2,D-Extra 6,6,2,1,28.69,4.93,1.52,0.28,0,2025-01-27 13:00:02
